Console Name,Game Name,Original Name
GBA,eragon,Eragon.gba
GBA,hamtaro ham ham games,Hamtaro Ham Ham Games.gba
GBA,hamtaro rainbow rescue,Hamtaro Rainbow Rescue.gba
GBA,high school musical livin   dream,High School Musical-Livin' the Dream.gba
GBA,ice age 2  meltdown,Ice Age 2-The Meltdown.gba
GBA,juka and  monophonic menace,Juka and the monophonic menace.gba
GBA,lego star wars 2,Lego Star Wars 2.gba
GBA,lego star wars  video game,LEGO Star Wars-The Video Game.gba
GBA,lemony snicket s a series of unfortunate events,Lemony Snicket's A Series of Unfortunate Events.gba
GBA,lord of  rings  return of  king,Lord of the Rings-The Return of the King.gba
GBA,lord of  rings  two towers,Lord Of The Rings-The Two Towers.gba
GBA,medal of honor infiltrator,Medal of Honor Infiltrator.gba
GBA,my animal centre in africa,My Animal Centre in Africa.gba
GBA,pirates of  caribbean 2 dead mans chest,Pirates of the Caribbean 2-Dead Mans Chest.gba
GBA,dexter s laboratory chess challenge,Dexter's Laboratory-Chess Challenge.gba
GBA,garfield  search for pooky,Garfield-The Search for Pooky.gba
GBA,ice nine,Ice Nine.gba
GBA,mech platoon,Mech Platoon.gba
GBA,oddworld munch s oddysee,Oddworld-Munch's Oddysee.gba
GBA,power pro kun pocket 4,Power Pro Kun Pocket 4.gba
GBA,robots,Robots.gba
GBA,scurge hive,Scurge-Hive.gba
GBA,shaman king legacy of  spirits soaring hawk,Shaman King-Legacy of the Spirits-Soaring Hawk.GBA
GBA,shaman king legacy of  spirits sprinting wolf,Shaman King-Legacy of the Spirits-Sprinting Wolf.gba
GBA,shaman king master of spirits 2,Shaman King-Master of Spirits 2.gba
GBA,summon night swordcraft story,Summon Night-Swordcraft Story.gba
GBA,summon night swordcraft story 2,Summon Night-Swordcraft Story 2.gba
GBA,superman returns fortress of solitude,Superman Returns-Fortress of Solitude.gba
GBA,sword of mana,Sword of Mana.gba
GBA,chronicles of narnia,The Chronicles of Narnia.gba
GBA,lord of  rings  third age,The Lord of the Rings-The Third Age.gba
GBA,sims bustin out,The Sims Bustin Out.gba
GBA,tron 2 0 killer app,Tron 2.0-Killer App.gba
GBA,ultimate muscle  path of  superhero,Ultimate Muscle-The Path of the Superhero.gba
GBA,winx club,WinX Club.gba
GBA,acing gears advance,Acing Gears Advance.gba
GBA,advance gta,Advance GTA.gba
GBA,advance guardian heroes,Advance Guardian Heroes.gba
GBA,asterix and obelix paf  them all,Asterix & Obelix PAF! Them All!.gba
GBA,astro boy,Astro Boy.gba
GBA,atomic betty,Atomic Betty.gba
GBA,avatar  lastairbender,Avatar-The LastAirbender.gba
GBA,ballistic ecks vs sever,Ballistic-Ecks vs Sever.gba
GBA,barnyard,Barnyard.gba
GBA,batman vengeance,Batman Vengeance.gba
GBA,best friends my horse,Best Friends-My Horse.gba
GBA,beyblade vforce ultimate blader jam,Beyblade Vforce-Ultimate Blader Jam.gba
GBA,blender bros,Blender Bros.gba
GBA,bomberman max 2 blue,Bomberman Max 2 Blue.gba
GBA,bomberman max 2 red,Bomberman Max 2 Red.gba
GBA,boxing fever,Boxing fever.gba
GBA,bratz forever diamondz,Bratz Forever Diamondz.gba
GBA,bratz rock angelz,Bratz Rock Angelz.gba
GBA,britney s dance beat,Britney's Dance Beat.gba
GBA,broken sword  shadow of  templars,Broken Sword-The Shadow of the Templars.gba
GBA,bruce lee return of  legend vivendi universal,Bruce Lee Return of the Legend Vivendi Universal.gba
GBA,cabela s big game hunter,Cabela's big game hunter.gba
GBA,catwoman,Catwoman.gba
GBA,charlie and  chocolate factory,Charlie And The Chocolate Factory.gba
GBA,cima  enemy,CIMA The Enemy.gba
GBA,columns crown,Columns Crown.gba
GBA,crazy taxi catch a ride,Crazy Taxi-Catch A Ride.gba
GBA,crouching tiger  hidden dragon,"Crouching tiger, hidden dragon.gba"
GBA,dark arena,Dark Arena.gba
GBA,dave mirra freestyle bmx 2,Dave mirra freestyle bmx 2.gba
GBA,dave mirra freestyle bmx 3,Dave mirra freestyle bmx 3.gba
GBA,demikids dark version,Demikids-dark version.gba
GBA,demikids light version,Demikids-light version.gba
GBA,digimon racing,Digimon Racing.gba
GBA,dinotopia  timestone pirates,Dinotopia-The Timestone Pirates.gba
GBA,disney brother bear,Disney Brother Bear.gba
GBA,disney princess,Disney Princess.gba
GBA,disney s american dragon jake long  rise of  huntsclan,"Disney's American Dragon-Jake Long, Rise of the Huntsclan.gba"
GBA,disney s cinderella magical dreams,Disney's Cinderella-Magical Dreams.gba
GBA,disney s extreme skate adventure,Disney's Extreme Skate Adventure.gba
GBA,disney s herbie fully loaded,Disney's Herbie Fully Loaded.gba
GBA,disney s kim possible,Disney's Kim Possible.gba
GBA,disney s lilo and stitch 2 hamsterveil havoc,Disney's Lilo & Stitch 2-Hamsterveil Havoc.gba
GBA,disney s magical quest 3,Disney's Magical Quest 3.gba
GBA,disney s party,Disney's Party.gba
GBA,disney s  jungle book 2,Disney's The Jungle Book 2.gba
GBA,disneys lilo and stitch,Disneys Lilo & Stitch.gba
GBA,disneys  lion king 1 5,Disneys The Lion King 1.5.gba
GBA,dogz fashion,Dogz Fashion.gba
GBA,dogz,Dogz.gba
GBA,dokapon,Dokapon.gba
GBA,donald duck advance,Donald Duck Advance.gba
GBA,dr  muto,Dr. Muto.gba
GBA,dragon ball gt transformation,Dragon Ball GT-Transformation.gba
GBA,dragon ball z  colletcible card game,Dragon Ball Z-The CollETCible Card Game.gba
GBA,dragon ball z  legacy of goku ii,Dragon ball Z-the legacy of goku II.gba
GBA,dragon tales dragon adventures,Dragon Tales-Dragon Adventures.gba
GBA,dragonball z buu s fury,DragonBall Z Buu's Fury.gba
GBA,dreamworks shark tale,Dreamworks Shark Tale.gba
GBA,driver 2 advance,Driver 2 Advance.gba
GBA,duel masters kaijudo showdown,Duel Masters-Kaijudo Showdown.gba
GBA,duel masters sempai legends,Duel Masters-Sempai Legends.gba
GBA,earthworm jim 2,Earthworm Jim 2.gba
GBA,earthworm jim,Earthworm Jim.gba
GBA,ecks vs  sever,Ecks vs. Sever.gba
GBA,ed  edd n eddy  mis edventures,"Ed, Edd n Eddy-The Mis-Edventures.gba"
GBA,espn great outdoor games bass tournament,ESPN Great Outdoor Games-Bass Tournament.gba
GBA,espn x games skateboarding,ESPN X-Games Skateboarding.gba
GBA,famista advance,Famista Advance.gba
GBA,finding nemo,Finding Nemo.gba
GBA,fire pro wrestling 2,Fire pro wrestling 2.gba
GBA,fire pro wrestling,Fire pro wrestling.gba
GBA,flushed away,Flushed Away.gba
GBA,frogger advance  great quest,Frogger Advance-The Great Quest.gba
GBA,frogger s adventures 2  lost wand,Frogger's adventures 2-the lost wand.gba
GBA,frogger s journey  forgotten relic,Frogger's journey-the forgotten relic.gba
GBA,gekido advance kintaro s revenge,Gekido advance-kintaro's revenge.gba
GBA,ghost rider,Ghost Rider.gba
GBA,golden nugget casino,Golden Nugget Casino.gba
GBA,gt advance 2 rally racing,GT Advance 2 Rally Racing.gba
GBA,gt advanced 3 pro concept racing,GT Advanced 3 Pro Concept Racing.gba
GBA,gt racers,GT Racers.gba
GBA,guilty gear x,Guilty Gear X.gba
GBA,home on  range,Home On The Range.gba
GBA,hot wheels stunt track challenge,Hot Wheels Stunt Track Challenge.gba
GBA,hot wheels velocity x,Hot Wheels Velocity X.gba
GBA,hot wheels world race,Hot Wheels-World Race.gba
GBA,international superstar soccer,International Superstar Soccer.gba
GBA,invader,Invader.gba
GBA,james bond 007 everything or nothing,James Bond 007 Everything or Nothing.gba
GBA,jonny moseley mad trix,Jonny Moseley Mad Trix.gba
GBA,jurassic park iii   dino attack,Jurassic park III - dino attack.gba
GBA,jurassic park iii   island attack,Jurassic park III - island attack.gba
GBA,jurassic park iii    dna factor,Jurassic park III - the DNA factor.gba
GBA,justice league chronicles,Justice League Chronicles.gba
GBA,justice league heroes  flash,Justice League Heroes-The Flash.gba
GBA,justice league injustice for all,Justice League-Injustice for All.gba
GBA,kong  8th wonder of  world,Kong The 8th Wonder of the World.gba
GBA,kong  animated series,Kong-The Animated Series.gba
GBA,land before time into  mysterious beyond,Land Before Time Into The Mysterious Beyond.gba
GBA,legends of wrestling 2,Legends of Wrestling 2.gba
GBA,lego bionicle,Lego Bionicle.gba
GBA,lego island 2,Lego Island 2.gba
GBA,lego racers 2,Lego Racers 2.gba
GBA,lego soccer mania,LEGO Soccer Mania.gba
GBA,little mermaid magic in two kingdoms,Little Mermaid-Magic In Two Kingdoms.gba
GBA,lizzie mcguire 3 homecoming havoc,Lizzie McGuire 3-Homecoming Havoc.gba
GBA,looney tunes back in action,Looney Tunes-Back in Action.gba
GBA,lufia    ruins of lore,Lufia - the ruins of lore.gba
GBA,mandm s blast,M&M's Blast!.gba
GBA,madagascar operation penguin,Madagascar-Operation Penguin.gba
GBA,major league baseball 2007,Major League Baseball 2007.gba
GBA,racing gears advance,Racing Gears Advance.gba
GBA,marvel ultimate alliance,Marvel Ultimate Alliance.gba
GBA,masters of  universe heman power of grayskull,Masters of the Universe HeMan-Power of Grayskull.gba
GBA,math patrol  kleptoid threat,Math Patrol-The Kleptoid Threat.gba
GBA,medabots ax metabee version,Medabots AX-Metabee Version.gba
GBA,medabots rokusho version,Medabots-Rokusho Version.gba
GBA,medal of honor underground,Medal of Honor Underground.gba
GBA,meet  robinsons,Meet the Robinsons.gba
GBA,mega man battle network 6 cybeast falzar,Mega Man Battle Network 6-Cybeast Falzar.gba
GBA,mega man battle network 6 cybeast gregar,Mega Man Battle Network 6-Cybeast Gregar.gba
GBA,megaman battle chip challenge,Megaman Battle Chip Challenge.gba
GBA,megaman battle network 3 blue version,Megaman Battle Network 3-Blue Version.gba
GBA,megaman battle network 4 blue moon,Megaman Battle Network 4-Blue Moon.gba
GBA,megaman battle network 4 red sun,Megaman Battle Network 4-Red Sun.gba
GBA,megaman battle network 5 team colonel,Megaman Battle Network 5-Team Colonel.gba
GBA,megaman battle network 5 team protoman,Megaman Battle Network 5-Team Protoman.gba
GBA,megaman battle network exe 1,Megaman Battle Network EXE 1.gba
GBA,megaman battle network exe 2,Megaman Battle Network EXE 2.gba
GBA,megaman network battle 3 white version,Megaman Network Battle 3-White Version.gba
GBA,rockman exe 4 5 real operation,Rockman EXE 4.5-Real Operation.gba
GBA,monster jam maximum destruction,Monster Jam-Maximum Destruction.gba
GBA,need for speed underground 2,Need for Speed Underground 2.gba
GBA,no rules get phat,No Rules Get Phat.gba
GBA,onimusha tactics,Onimusha tactics.gba
GBA,open season,Open Season.gba
GBA,over  hedge,Over the Hedge.gba
GBA,over  hedge2 hammy goes,Over the Hedge2-Hammy Goes.gba
GBA,robopon 2 cross version,Robopon 2-Cross Version.gba
GBA,paws and claws dogs and cats best friend,Paws & Claws-Dogs & Cats Best Friend.gba
GBA,peter pan return to neverland,Peter Pan-Return to Neverland.gba
GBA,petz vet,Petz Vet.gba
GBA,petz hamsterz life,Petz-Hamsterz Life.gba
GBA,pferd and pony mein gestut,Pferd And Pony Mein Gestut.gba
GBA,phil of  future,Phil of the Future.gba
GBA,piglet s big game,Piglet's Big Game.gba
GBA,pinball of  dead,Pinball Of The Dead.gba
GBA,pirates of  caribbean,Pirates of the Caribbean.gba
GBA,pocket dogs,Pocket Dogs.gba
GBA,punch king,Punch King.gba
GBA,rainbow six rogue spear,Rainbow Six Rogue Spear.gba
GBA,ratatouille,Ratatouille.gba
GBA,rave master special attack force,Rave Master-Special Attack Force.gba
GBA,recca no honoo    game,Recca no honoo - the game.gba
GBA,rocky,Rocky.gba
GBA,samurai deeper kyo,Samurai deeper kyo.gba
GBA,samurai jack  amulet of time,Samurai Jack-The Amulet of Time.gba
GBA,scooby doo 2 monster unleashed,Scooby Doo 2-Monster Unleashed.gba
GBA,scrabble,Scrabble.gba
GBA,sd gundam force,SD gundam force.gba
GBA,shaun palmers pro snowboarder,Shaun Palmers Pro Snowboarder.gba
GBA,shrek 2 beg for mercy,Shrek 2-Beg for Mercy.gba
GBA,shrek 2,Shrek 2.gba
GBA,shrek super slam,Shrek Super Slam.gba
GBA,shrek  third,Shrek the Third.gba
GBA,shrek reekin havoc,Shrek-Reekin Havoc.gba
GBA,shrek swamp kart speedway,Shrek-Swamp Kart Speedway.gba
GBA,sonic pinball party,Sonic Pinball Party.gba
GBA,space channel 5   ulala s cosmic attack,Space channel 5 - ulala's cosmic attack.gba
GBA,gunstar super heroes,Gunstar Super Heroes.gba
GBA,spongebob square pants revenge of  flying dutchman,SpongeBob Square Pants-Revenge of The Flying Dutchman.gba
GBA,spongebob squarepants battle for bikini bottom,SpongeBob SquarePants-Battle for Bikini Bottom.gba
GBA,spongebob squarepants creature from  krusty krab,SpongeBob Squarepants-Creature from the Krusty Krab.gba
GBA,spongebob squarepants  movie,SpongeBob SquarePants-The Movie.gba
GBA,spy hunter,Spy Hunter.gba
GBA,spy kids 3d,Spy Kids 3D.gba
GBA,star wars episode ii attack of  clones,Star Wars Episode II-Attack Of The Clones.gba
GBA,star wars episode iii revenge of  sith,Star Wars Episode III-Revenge of the Sith.gba
GBA,star wars trilogy apprentice of  force,Star Wars Trilogy-Apprentice of the Force.gba
GBA,star wars jedi power battles,Star Wars-Jedi Power Battles.gba
GBA,strawberry shortcake ice cream island riding camp,Strawberry Shortcake Ice Cream Island Riding Camp.gba
GBA,superman countdown to apokolips,Superman-Countdown to Apokolips.gba
GBA,surf s up,Surf's Up.gba
GBA,taiketsu  ultra hero,Taiketsu! ultra hero.gba
GBA,tak 2  staff of dreams,Tak 2-The Staff of Dreams.gba
GBA,tak and  power of juju,Tak and the Power of JuJu.gba
GBA,tarzan return to  jungle,Tarzan Return to the Jungle.gba
GBA,terminator 3 rise of  machines,Terminator 3 Rise Of The Machines.gba
GBA,barbie diaries high school mystery,The Barbie Diaries High School Mystery.gba
GBA,cheetah girls,The Cheetah Girls.gba
GBA,grim adventures of billy and mandy,The Grim Adventures of Billy and Mandy.gba
GBA,hobbit,The Hobbit.gba
GBA,incredible hulk,The Incredible Hulk.gba
GBA,incredibles rise of  underminer,The Incredibles Rise Of The Underminer.gba
GBA,incredibles rise of  underminer,The Incredibles-rise of the underminer.gba
GBA,incredibles,The Incredibles.gba
GBA,jungle book,The Jungle Book.gba
GBA,koala brothers outback adventures,The Koala Brothers-Outback Adventures.gba
GBA,lord of  rings  fellowship of  ring,The Lord of The Rings-The Fellowship Of The Ring.gba
GBA,pink panther,The Pink Panther.gba
GBA,powerpuff girls him and seek,The Powerpuff Girls-Him and Seek.gba
GBA,revenge of shinobi,The Revenge of Shinobi.gba
GBA,santa clause 3  escape clause,The Santa Clause 3-The Escape Clause.gba
GBA,simpsons road rage,The Simpsons-Road Rage.gba
GBA,sum of all fears,The Sum of All Fears.gba
GBA,tower sp,The Tower SP.gba
GBA,wild,The Wild.gba
GBA,thunderbirds international rescue,Thunderbirds-International Rescue.gba
GBA,tiger woods pga tour golf,Tiger Woods PGA Tour Golf.gba
GBA,tom and jerry tales,Tom and Jerry Tales.gba
GBA,tom and jerry magic ring,Tom and Jerry-Magic Ring.gba
GBA,tom clancy s splinter cell,Tom Clancy's Splinter Cell.gba
GBA,tony hawk s american sk8land,Tony Hawk's American Sk8land.gba
GBA,tony hawk s pro skater 4,Tony Hawk's Pro Skater 4.gba
GBA,tony hawks underground 1,Tony Hawks Underground 1.gba
GBA,tony hawks underground 2,Tony Hawks Underground 2.gba
GBA,totally spies 1,Totally Spies 1.gba
GBA,totally spies 2 undercover,Totally Spies 2 Undercover.gba
GBA,trollz hair affair,Trollz Hair Affair.gba
GBA,ty  tasmanian tiger 2 bush rescue,Ty the Tasmanian Tiger 2-Bush Rescue.gba
GBA,ty  tasmanian tiger 3,Ty the Tasmanian Tiger 3.gba
GBA,virtua tennis,Virtua tennis.gba
GBA,wakeboarding unleashed,Wakeboarding Unleashed.gba
GBA,wings,Wings.gba
GBA,winx club quest for  codex,Winx Club Quest for the Codex.gba
GBA,witch,Witch.gba
GBA,wolfenstein 3d,Wolfenstein 3D.gba
GBA,word safari  friendship totems,Word Safari-The Friendship Totems.gba
GBA,x men 2 wolverines revenge,X-Men 2-Wolverines Revenge.gba
GBA,x men reign of apocalypse,X-Men-Reign of Apocalypse.gba
GBA,x men  official game,X-Men-The Official Game.gba
GBA,xxx,xXx.gba
GBA,yoshi topsy turvy,Yoshi Topsy Turvy.gba
GBA,yu yu hakusho spirit detetcive,Yu Yu Hakusho Spirit DetETCive.gba
GBA,yu yu hakusho tournament tactics,Yu Yu Hakusho Tournament Tactics.GBA
GBA,yu gi oh destiny board traveler,Yu-Gi-Oh Destiny Board Traveler.gba
GBA,yu gi oh  7 trials to glory,Yu-Gi-Oh! 7 Trials to Glory.gba
GBA,yu gi oh  dungeondice monsters,Yu-Gi-Oh! Dungeondice Monsters.gba
GBA,yu gi oh  gx duel academy,Yu-Gi-Oh! GX Duel Academy.gba
GBA,yu gi oh   sacred cards,Yu-Gi-Oh! The Sacred Cards.gba
GBA,yu gi oh  ultimate masters 2006,Yu-Gi-Oh! Ultimate Masters 2006.gba
GBA,yu gi oh  reshef of destruction,Yu-gi-oh!-reshef of destruction.gba
GBA,yu gi oh  world championship tournament 2004,Yu-gi-oh!-world championship tournament 2004.gba
GBA,yu gi oh  worldwide edition   stairway to  destined duel,Yu-gi-oh!-worldwide edition - stairway to the destined duel.gba
GBA,yu gi oh  eternal duelist soul,Yu-Gi-Oh-The Eternal Duelist Soul.gba
GBA,zone of  enders  fist of mars,Zone of the enders-the fist of mars.gba
GBA,puyo pop,Puyo Pop.gba
GBA,puyo pop fever,Puyo Pop Fever.gba
GBA,tactics ogre  knight of lodis,Tactics Ogre-The Knight of Lodis.gba
GBA,phantasy star collection,Phantasy Star Collection.gba
GBA,bubble bobble old and new,Bubble Bobble-Old & New.gba
GBA,shaman king master of spirits,Shaman King-Master of Spirits.gba
GBA,arthur and  invisibles,Arthur and the Invisibles.gba
GBA,namco museum,Namco Museum.gba
GBA,shining force resurrection of  dark dragon,Shining Force-Resurrection of the Dark Dragon.gba
GBA,bmx trick racer,BMX Trick Racer.gba
GBA,hunter x hunter minna tomodachi daisakusen,Hunter X Hunter-Minna Tomodachi Daisakusen!!.gba
GBA,riviera  promised land,Riviera-The Promised Land.gba
GBA,snap kid s,Snap Kid's.gba
GBA,tales of phantasia,Tales of Phantasia.gba
GBA,prince of persia,Prince of Persia.gba
GBA,shonen jumps one piece,Shonen Jumps One Piece.gba
GBA,pokemon chaosblack version,Pokemon ChaosBlack Version.gba
GBA,pokemon crystal sharos,Pokemon Crystal Sharos.gba
GBA,pokemon dark cry version,Pokemon Dark Cry Version.gba
GBA,pokemon blue sea edition,Pokemon Blue Sea Edition.gba
GBA,pokemon lugia s ocean version,Pokemon Lugia's Ocean Version.gba
GBA,pokemon shinygold version,Pokemon ShinyGold Version.gba
GBA,avatar 2,Avatar 2.gba
GBA,backtrack,Backtrack.gba
GBA,backyard baseball 2006,Backyard Baseball 2006.gba
GBA,backyard baseball,Backyard Baseball.gba
GBA,backyard basketball,Backyard Basketball.gba
GBA,backyard hockey,Backyard hockey.gba
GBA,backyard sports baseball 2007,Backyard Sports Baseball 2007.gba
GBA,backyard sports basketball 2007,Backyard Sports Basketball 2007.gba
GBA,backyard sports basketball,Backyard Sports Basketball.gba
GBA,barbie and  magic of pegasus,Barbie and the Magic of Pegasus.gba
GBA,barbie groovy games,Barbie Groovy Games.gba
GBA,barbie horse adventures,Barbie Horse Adventures.gba
GBA,barbie in  12 dancing princesses,Barbie in the 12 Dancing Princesses.gba
GBA,barbie  princess and  pauper,Barbie The Princess And The Pauper.gba
GBA,beyblade g revolution,Beyblade G-Revolution.gba
GBA,bit generations boundish,Bit Generations-Boundish.gba
GBA,board game classics,Board Game Classics.gba
GBA,bomberman tournament,Bomberman Tournament.gba
GBA,bookworm,Bookworm.gba
GBA,boulder dash ex,Boulder Dash EX.gba
GBA,bratz babyz,Bratz Babyz.gba
GBA,bratz  movie,Bratz-The Movie.gba
GBA,bratz,Bratz.gba
GBA,breath of fire 2,Breath of fire 2.gba
GBA,breath of fire,Breath of fire.gba
GBA,robotech  macross saga,Robotech-The Macross Saga.gba
GBA,cabbage patch kids  patch puppy rescue,Cabbage Patch Kids The Patch Puppy Rescue.gba
GBA,camp lazlo leaky lake game,Camp Lazlo-Leaky Lake Game.gba
GBA,candy land  chutes and ladders  memory game,"Candy Land, Chutes and Ladders, Memory Game.gba"
GBA,care bears  care quest,Care Bears-The Care Quest.gba
GBA,carrera power slide,Carrera Power Slide.gba
GBA,cartoon network block party,Cartoon Network Block Party.gba
GBA,cartoon network speedway,Cartoon Network-Speedway.gba
GBA,casper,Casper.gba
GBA,catz,Catz.gba
GBA,chessmaster,Chessmaster.gba
GBA,chu chu rocket,Chu Chu Rocket.gba
GBA,cocoto kart racer,Cocoto Kart Racer.gba
GBA,colin mcrae rally 2 0,Colin McRae Rally 2.0.gba
GBA,comix zone,Comix Zone.gba
GBA,connect four perfection trouble,Connect Four.Perfection.Trouble.gba
GBA,sega arcade gallery,Sega Arcade Gallery.gba
GBA,crazy frog racer,Crazy Frog Racer.gba
GBA,creatures,Creatures.gba
GBA,cruis n velocity,Cruis'n Velocity.gba
GBA,danny phantom  ultimate enemy,Danny Phantom-The Ultimate Enemy.gba
GBA,danny phantom urban jungle,Danny Phantom-Urban Jungle.gba
GBA,daredevil,Daredevil.gba
GBA,david beckham soccer,David Beckham Soccer.gba
GBA,davis cup,Davis Cup.gba
GBA,deal or no deal,Deal or No Deal.gba
GBA,denki blocks,Denki Blocks.gba
GBA,digimon battle spirit 1,Digimon Battle Spirit 1.gba
GBA,digimon battle spirit 2,Digimon Battle Spirit 2.gba
GBA,disney s aladdin,Disney's Aladdin.gba
GBA,disney s magical quest 2,Disney's Magical Quest 2.gba
GBA,disney s magical quest starring mickey and minnie,Disney's Magical Quest Starring Mickey and Minnie.gba
GBA,dora  explorer super star adventures,Dora the Explorer Super Star Adventures.gba
GBA,dora  explorer super spies,Dora The Explorer-Super Spies.gba
GBA,dora  explorer  search for pirate pig s treasure,Dora the Explorer-The Search for Pirate Pig's Treasure.gba
GBA,dora s world adventure,Dora's World Adventure.gba
